Devices,,,,,,,,,,
2000,,,,,,,,,,
,,AMTI-AP - Force,,,AMTI-AP - Moment,,,AMTI-AP - CoP,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
2976,0,41.132,-78.6648,751.02,47301.7,-141588,-10045.8,188.528,62.9833,0.0000284669
2976,1,40.3649,-79.4624,749.624,47434.8,-141031,-9686.87,188.136,63.2781,0.0000284077
2976,2,39.5978,-80.2601,748.229,47567.8,-140474,-9327.97,187.743,63.5739,0.0000283483
2976,3,40.4063,-80.5842,744.464,45995.1,-140662,-9736.9,188.944,61.7829,0.0000285298
2976,4,41.2148,-80.9083,740.699,44422.3,-140850,-10145.8,190.158,59.9736,0.000028713
2976,5,42.0088,-80.7444,746.11,46676.2,-141161,-10021.4,189.196,62.5594,0.0000285678
2976,6,42.8027,-80.5805,751.52,48930.1,-141472,-9896.95,188.248,65.1081,0.0000284246
2976,7,43.1182,-80.3233,746.638,47162,-140241,-9936.17,187.83,63.1658,0.0000283616
2977,0,43.4337,-80.0661,741.755,45393.8,-139011,-9975.39,187.408,61.1979,0.0000282978
2977,1,44.2354,-79.7941,740.444,45613.4,-138933,-9963.51,187.635,61.6028,0.000028332
2977,2,45.0371,-79.522,739.132,45833,-138855,-9951.63,187.862,62.0093,0.0000283664
2977,3,45.489,-79.6567,739.439,47009.8,-138927,-9715.2,187.882,63.5749,0.0000283694
2977,4,45.9409,-79.7915,739.746,48186.5,-138999,-9478.77,187.901,65.1393,0.0000283723
2977,5,47.7907,-79.3796,737.999,47606.2,-138378,-9381.12,187.504,64.5072,0.0000283123
2977,6,49.6406,-78.9678,736.251,47025.9,-137756,-9283.48,187.104,63.8721,0.000028252
2977,7,49.9864,-79.9187,740.112,47048.2,-137761,-8222.62,186.135,63.5691,0.0000281056
2978,0,50.3322,-80.8697,743.973,47070.6,-137766,-7161.76,185.175,63.2691,0.0000279607
2978,1,50.5379,-80.0444,740.179,47643,-137803,-7885.17,186.175,64.3669,0.0000281117
2978,2,50.7435,-79.2192,736.385,48215.5,-137841,-8608.58,187.186,65.4759,0.0000282643
2978,3,51.078,-78.4798,734.12,48413.2,-137098,-8937.3,186.751,65.9473,0.0000281987
2978,4,51.4125,-77.7403,731.855,48611,-136355,-9266.02,186.314,66.4217,0.0000281327
2978,5,50.2039,-77.5914,730.915,47574.9,-135606,-9416.64,185.529,65.0895,0.0000280142
2978,6,48.9953,-77.4426,729.976,46538.8,-134858,-9567.27,184.743,63.754,0.0000278953
2978,7,48.4552,-78.0231,733.639,47297.6,-135205,-9122.87,184.294,64.4698,0.0000278276
2979,0,47.9151,-78.6036,737.303,48056.3,-135553,-8678.47,183.85,65.1785,0.0000277606
2979,1,46.007,-78.1905,734.702,49261.8,-136195,-9596.3,185.374,67.05,0.0000279907
2979,2,44.0989,-77.7775,732.102,50467.3,-136837,-10514.1,186.909,68.9349,0.0000282225
2979,3,43.4238,-78.3896,732.563,49647.7,-136035,-9943.67,185.697,67.7725,0.0000280395
2979,4,42.7486,-79.0017,733.025,48828,-135233,-9373.21,184.486,66.6116,0.0000278566
2979,5,42.4963,-77.6238,729.716,48753.2,-135155,-10306.9,185.215,66.8112,0.0000279667
2979,6,42.2441,-76.246,726.407,48678.3,-135076,-11240.6,185.951,67.0125,0.0000280779
2979,7,42.2983,-77.1874,725.546,48683.6,-135459,-10955.9,186.699,67.0993,0.0000281908
2980,0,42.3526,-78.1288,724.685,48688.9,-135842,-10671.2,187.449,67.1863,0.000028304
2980,1,42.6404,-77.7,731.13,49270.1,-136621,-10609.8,186.863,67.389,0.0000282155
2980,2,42.9282,-77.2712,737.575,49851.3,-137401,-10548.4,186.287,67.5881,0.0000281285
2980,3,42.1925,-76.8715,731.135,49055.1,-135741,-10877.7,185.657,67.0944,0.0000280335
2980,4,41.4569,-76.4717,724.695,48258.8,-134081,-11207,185.017,66.5919,0.0000279368
2980,5,41.7014,-76.6399,725.852,47368.5,-135107,-11090.9,186.135,65.2592,0.0000281056
2980,6,41.946,-76.8081,727.008,46478.2,-136132,-10974.8,187.25,63.9308,0.000028274
2980,7,41.5818,-76.8538,729.377,48544.5,-136111,-10299.1,186.613,66.5561,0.0000281777
2981,0,41.2176,-76.8995,731.746,50610.8,-136090,-9623.38,185.979,69.1645,0.0000280821
2981,1,40.8412,-76.6853,728.568,48250.5,-134746,-9620.1,184.946,66.2265,0.0000279261
2981,2,40.4647,-76.4711,725.391,45890.2,-133402,-9616.82,183.904,63.2627,0.0000277687
2981,3,40.3097,-75.4189,722.589,46820,-133415,-10179.9,184.634,64.7949,0.000027879
2981,4,40.1546,-74.3667,719.786,47749.9,-133427,-10743,185.371,66.339,0.0000279902
2981,5,39.2632,-74.4697,719.733,48068.4,-133387,-10822.7,185.328,66.7864,0.0000279838
2981,6,38.3717,-74.5726,719.679,48386.8,-133346,-10902.3,185.286,67.2339,0.0000279774
2981,7,37.0095,-73.7738,716.811,49042.8,-132524,-11660.2,184.88,68.4181,0.0000279161
2982,0,35.6473,-72.9751,713.942,49698.8,-131701,-12418.2,184.471,69.6119,0.0000278543
2982,1,36.2544,-72.9396,713.88,48947.4,-130620,-12109.2,182.972,68.5653,0.0000276279
2982,2,36.8614,-72.9042,713.818,48195.9,-129538,-11800.2,181.472,67.5185,0.0000274016
2982,3,37.1827,-72.6481,711.502,46736.3,-130548,-11829.2,183.482,65.6869,0.0000277051
2982,4,37.5039,-72.392,709.185,45276.7,-131558,-11858.2,185.505,63.8433,0.0000280105
2982,5,36.7683,-71.6988,709.607,46876.4,-131054,-12140.6,184.686,66.0596,0.0000278868
2982,6,36.0326,-71.0056,710.028,48476,-130551,-12423.1,183.867,68.2734,0.0000277632
2982,7,36.4189,-70.5375,712.302,48277.3,-131681,-12628.7,184.867,67.7765,0.0000279142
2983,0,36.8052,-70.0693,714.575,48078.7,-132811,-12834.3,185.861,67.2829,0.0000280642
2983,1,36.8795,-69.3986,711.768,48794.6,-131465,-12962.6,184.702,68.5541,0.0000278893
2983,2,36.9537,-68.7279,708.961,49510.6,-130119,-13091,183.535,69.8353,0.000027713
2983,3,36.5952,-68.7409,706.177,49454.9,-130162,-13351.4,184.32,70.0319,0.0000278315
2983,4,36.2368,-68.7538,703.393,49399.3,-130206,-13611.9,185.111,70.2299,0.0000279509
2983,5,36.2726,-68.3161,708.163,50442.2,-131198,-13763.5,185.266,71.2297,0.0000279744
2983,6,36.3084,-67.8783,712.933,51485.2,-132191,-13915.1,185.419,72.216,0.0000279975
2983,7,36.4456,-68.2355,710.629,49741.2,-131124,-13607.5,184.518,69.9961,0.0000278614
2984,0,36.5828,-68.5926,708.324,47997.3,-130056,-13299.9,183.611,67.7618,0.0000277244
2984,1,37.4995,-69.858,712.259,48380,-131057,-12414.7,184.001,67.9247,0.0000277834
2984,2,38.4162,-71.1233,716.195,48762.8,-132057,-11529.4,184.387,68.0859,0.0000278417
2984,3,39.1728,-70.6408,710.975,49267.6,-130601,-12189.4,183.693,69.2958,0.0000277369
2984,4,39.9294,-70.1582,705.756,49772.4,-129145,-12849.3,182.988,70.5236,0.0000276305
2984,5,40.3915,-70.2667,706.846,49260.4,-129380,-12649.6,183.038,69.6904,0.000027638
2984,6,40.8536,-70.3752,707.937,48748.4,-129614,-12450,183.087,68.8598,0.0000276454
2984,7,40.5186,-71.0539,709.471,50446.3,-128853,-11523.8,181.619,71.1042,0.0000274237
2985,0,40.1835,-71.7326,711.005,52144.3,-128092,-10597.7,180.157,73.3388,0.0000272029
2985,1,39.4967,-71.291,707.041,50772.7,-128216,-11246.3,181.342,71.8101,0.0000273818
2985,2,38.81,-70.8495,703.077,49401.1,-128340,-11894.9,182.54,70.2642,0.0000275628
2985,3,37.9701,-70.761,703.478,50448.7,-128284,-11914,182.357,71.7132,0.0000275351
2985,4,37.1302,-70.6726,703.88,51496.2,-128228,-11933,182.174,73.1605,0.0000275074
2985,5,36.3839,-70.7448,698.763,49972.8,-126787,-12006.7,181.445,71.5161,0.0000273974
2985,6,35.6377,-70.817,693.645,48449.4,-125345,-12080.5,180.705,69.8475,0.0000272857
2985,7,35.1906,-71.0122,692.199,47927.4,-125679,-12150,181.564,69.2394,0.0000274155
2986,0,34.7434,-71.2073,690.753,47405.5,-126012,-12219.5,182.427,68.6288,0.0000275458
2986,1,33.9868,-71.3444,698.114,50125.5,-126988,-11951.8,181.901,71.8013,0.0000274663
2986,2,33.2301,-71.4816,705.476,52845.6,-127963,-11684.2,181.385,74.9077,0.0000273884
2986,3,33.132,-70.6233,698.946,50727.6,-127024,-12289.2,181.737,72.5773,0.0000274415
2986,4,33.0339,-69.7649,692.417,48609.7,-126086,-12894.2,182.095,70.2029,0.0000274956
2986,5,32.5969,-69.3859,694.545,48527.1,-126626,-12973.1,182.316,69.8689,0.0000275289
2986,6,32.1598,-69.007,696.673,48444.5,-127167,-13051.9,182.535,69.5369,0.000027562
2986,7,32.3458,-69.7132,693.384,48775.9,-127026,-13075.5,183.198,70.3447,0.0000276621
2987,0,32.5317,-70.4195,690.095,49107.2,-126886,-13099.1,183.867,71.1601,0.0000277631
2987,1,32.6618,-70.0071,694.692,49394.1,-128165,-13006.6,184.491,71.1021,0.0000278574
2987,2,32.792,-69.5947,699.289,49681,-129444,-12914.1,185.108,71.045,0.0000279505
2987,3,31.9064,-69.3989,696.926,49356.2,-128648,-13006.1,184.594,70.8198,0.0000278729
2987,4,31.0209,-69.2031,694.562,49031.3,-127853,-13098.1,184.077,70.5931,0.0000277948
2987,5,30.5946,-69.723,697.472,49712.8,-127260,-12397,182.458,71.2758,0.0000275505
2987,6,30.1683,-70.2429,700.382,50394.4,-126667,-11695.9,180.854,71.9527,0.0000273081
2987,7,30.0683,-69.6,696.698,50708.9,-125970,-12513.5,180.811,72.7846,0.0000273017
2988,0,29.9682,-68.9572,693.014,51023.5,-125274,-13331.1,180.767,73.6254,0.0000272951
2988,1,29.7464,-68.4846,693.375,50996.1,-125977,-13752.7,181.687,73.5476,0.000027434
2988,2,29.5246,-68.0121,693.736,50968.7,-126681,-14174.3,182.606,73.4699,0.0000275728
2988,3,26.6279,-68.2925,694.964,50633.3,-126393,-13879.2,181.869,72.8575,0.0000274615
2988,4,23.7312,-68.5729,696.192,50297.9,-126105,-13584,181.135,72.2472,0.0000273507
2988,5,23.2664,-68.2505,692.855,50470.1,-125700,-14108.2,181.424,72.8437,0.0000273942
2988,6,22.8016,-67.928,689.517,50642.2,-125295,-14632.4,181.715,73.4459,0.0000274382
2988,7,22.5389,-69.084,692.325,52349.6,-125550,-13895.4,181.346,75.6143,0.0000273824
2989,0,22.2762,-70.24,695.132,54057,-125805,-13158.4,180.979,77.7651,0.0000273271
2989,1,21.8914,-69.8379,694.742,52239.3,-126680,-13904.9,182.342,75.1924,0.0000275328
2989,2,21.5067,-69.4357,694.351,50421.5,-127556,-14651.5,183.706,72.6167,0.0000277388
2989,3,21.0459,-69.9764,696.509,51065,-127675,-14232.4,183.307,73.3157,0.0000276785
2989,4,20.5852,-70.5171,698.666,51708.5,-127793,-13813.3,182.91,74.0103,0.0000276186
2989,5,21.1406,-70.2597,698.891,51027.3,-128635,-14025,184.056,73.0117,0.0000277918
2989,6,21.696,-70.0023,699.116,50346,-129478,-14236.8,185.202,72.0137,0.0000279648
2989,7,21.5639,-69.0973,697.073,50806.9,-128692,-14390.1,184.617,72.886,0.0000278764
2990,0,21.4319,-68.1923,695.029,51267.7,-127905,-14543.4,184.029,73.7634,0.0000277876
2990,1,21.9777,-68.1477,693.985,50128.6,-127395,-14701.2,183.571,72.2329,0.0000277184
2990,2,22.5234,-68.1031,692.94,48989.4,-126885,-14859,183.111,70.6979,0.000027649
2990,3,23.4067,-67.6367,693.167,49962.5,-126932,-15115.3,183.119,72.0787,0.0000276502
2990,4,24.2899,-67.1703,693.393,50935.7,-126979,-15371.5,183.127,73.4586,0.0000276514
2990,5,24.6599,-67.1086,694.097,51622.6,-127360,-15307.5,183.49,74.3737,0.0000277062
2990,6,25.0298,-67.0468,694.802,52309.5,-127740,-15243.4,183.852,75.287,0.0000277608
2990,7,24.997,-67.8802,694.718,50802,-127514,-14836.6,183.547,73.126,0.0000277148
2991,0,24.9641,-68.7137,694.634,49294.4,-127287,-14429.9,183.243,70.9645,0.0000276689
2991,1,23.369,-68.8831,696.006,51062.2,-126927,-14570.4,182.364,73.3645,0.0000275362
2991,2,21.7739,-69.0524,697.378,52830,-126567,-14711,181.489,75.7551,0.0000274041
2991,3,21.9328,-70.0473,699.669,52463,-125621,-14156.5,179.543,74.9825,0.0000271103
2991,4,22.0917,-71.0422,701.96,52095.9,-124675,-13602,177.61,74.2149,0.0000268183
2991,5,22.208,-71.0656,698.618,50857.7,-125969,-14031.6,180.312,72.7975,0.0000272264
2991,6,22.3242,-71.089,695.277,49619.4,-127264,-14461.2,183.04,71.3665,0.0000276383
2991,7,20.3274,-70.7507,698.028,50935,-127502,-14412.9,182.66,72.9698,0.0000275808
2992,0,18.3305,-70.4124,700.78,52250.6,-127739,-14364.5,182.282,74.5606,0.0000275238
2992,1,18.2503,-69.578,701.079,52659.3,-127720,-14539.3,182.177,75.1118,0.0000275079
2992,2,18.1701,-68.7436,701.379,53068.1,-127701,-14714.1,182.072,75.6625,0.0000274921
2992,3,17.9473,-69.1647,701.322,53532.8,-127139,-14450.8,181.285,76.3313,0.0000273733
2992,4,17.7244,-69.5857,701.265,53997.5,-126577,-14187.6,180.498,77.0001,0.0000272544
2992,5,18.6382,-68.4872,700.291,52071.2,-128059,-14999,182.866,74.3565,0.000027612
2992,6,19.5519,-67.3886,699.316,50144.8,-129542,-15810.5,185.241,71.7055,0.0000279706
2992,7,18.5812,-67.9321,705.482,52173.7,-129958,-15121.1,184.211,73.9547,0.0000278151
2993,0,17.6104,-68.4755,711.648,54202.6,-130374,-14431.7,183.2,76.1649,0.0000276624
2993,1,18.3526,-67.6727,705.373,52333.7,-129334,-15534.7,183.356,74.1929,0.000027686
2993,2,19.0949,-66.8698,699.098,50464.8,-128295,-16637.7,183.515,72.1857,0.00002771
2993,3,20.1559,-66.6015,699.82,50108.1,-128797,-16414.2,184.043,71.6014,0.0000277897
2993,4,21.2169,-66.3332,700.542,49751.3,-129299,-16190.7,184.569,71.0183,0.0000278692
2993,5,21.4579,-66.6561,702.318,49782.6,-129365,-15981.4,184.197,70.8832,0.000027813
2993,6,21.6989,-66.979,704.095,49813.8,-129432,-15772.1,183.827,70.7487,0.0000277571
2993,7,21.4376,-66.6606,704.458,50555.1,-129953,-15556,184.472,71.7646,0.0000278545
2994,0,21.1764,-66.3422,704.82,51296.4,-130474,-15340,185.116,72.7794,0.0000279518
2994,1,22.1818,-67.0868,706.488,51575.2,-129690,-14501,183.571,73.0023,0.0000277184
2994,2,23.1872,-67.8314,708.155,51854.1,-128907,-13662,182.032,73.2241,0.0000274861
2994,3,23.5955,-67.4239,710.345,52191.8,-129693,-13972.9,182.577,73.4738,0.0000275684
2994,4,24.0038,-67.0164,712.536,52529.5,-130479,-14283.8,183.119,73.7219,0.0000276501
2994,5,23.9417,-67.3699,713.796,53134.3,-131036,-14265.9,183.576,74.439,0.0000277193
2994,6,23.8797,-67.7233,715.057,53739.1,-131594,-14248,184.033,75.1536,0.0000277881
2994,7,23.4995,-69.0365,713.76,54092.6,-130230,-13549.8,182.457,75.7854,0.0000275502
2995,0,23.1194,-70.3497,712.464,54446.2,-128867,-12851.6,180.876,76.4196,0.0000273115
2995,1,24.8287,-70.0327,711.533,53448.5,-130113,-13026.3,182.862,75.1173,0.0000276114
2995,2,26.5379,-69.7156,710.602,52450.8,-131358,-13201.1,184.854,73.8117,0.0000279122
2995,3,25.3725,-70.97,711.394,52415.6,-131044,-12339.5,184.207,73.6802,0.0000278145
2995,4,24.207,-72.2243,712.185,52380.5,-130730,-11478,183.561,73.549,0.000027717
2995,5,24.9168,-71.7774,712.17,52713.4,-130837,-11859.7,183.716,74.0181,0.0000277404
2995,6,25.6265,-71.3305,712.155,53046.4,-130945,-12241.5,183.871,74.4871,0.0000277638
2995,7,25.9016,-71.2207,709.437,52758.4,-131394,-12892.9,185.209,74.3666,0.0000279658
2996,0,26.1767,-71.1109,706.719,52470.4,-131844,-13544.2,186.557,74.2451,0.0000281694
2996,1,25.8663,-71.6227,710.203,52065.3,-133178,-13365.7,187.521,73.3105,0.0000283149
2996,2,25.5559,-72.1346,713.686,51660.2,-134512,-13187.1,188.475,72.3851,0.000028459
2996,3,24.5408,-71.8835,710.968,51420.5,-133151,-13197.8,187.281,72.3246,0.0000282787
2996,4,23.5257,-71.6323,708.249,51180.7,-131790,-13208.5,186.078,72.2637,0.0000280971
2996,5,23.6579,-71.4421,714.002,51725.7,-132802,-13205.3,185.997,72.4448,0.0000280847
2996,6,23.7902,-71.2519,719.754,52270.7,-133814,-13202.1,185.916,72.623,0.0000280726
2996,7,25.1387,-70.5932,717.633,51291.8,-134590,-13668.3,187.548,71.4737,0.0000283189
2997,0,26.4872,-69.9346,715.511,50313,-135367,-14134.5,189.189,70.3176,0.0000285667
2997,1,25.4024,-70.0673,718.501,50224.9,-135593,-13814.4,188.716,69.9024,0.0000284954
2997,2,24.3176,-70.2,721.492,50136.9,-135819,-13494.3,188.248,69.4906,0.0000284246
2997,3,25.6071,-70.7282,724.493,51498,-136204,-12928,187.999,71.0814,0.0000283871
2997,4,26.8965,-71.2565,727.493,52859,-136589,-12361.6,187.752,72.6591,0.0000283498
2997,5,26.7051,-70.2333,723.273,52863.8,-135994,-13220.7,188.026,73.0897,0.0000283912
2997,6,26.5136,-69.2102,719.054,52868.6,-135400,-14079.8,188.303,73.5253,0.000028433
2997,7,27.7597,-70.0222,724.022,52435.4,-136279,-12779.8,188.224,72.4224,0.0000284211
2998,0,29.0057,-70.8343,728.99,52002.2,-137157,-11479.8,188.146,71.3346,0.0000284093
2998,1,28.9422,-70.4651,726.43,52228.3,-135573,-11729.6,186.63,71.8972,0.0000281803
2998,2,28.8786,-70.0959,723.871,52454.4,-133990,-11979.4,185.102,72.4638,0.0000279497
2998,3,30.1429,-69.549,723.897,53326.8,-133046,-12831.4,183.792,73.6662,0.0000277517
2998,4,31.4072,-69.0022,723.924,54199.1,-132102,-13683.4,182.481,74.8686,0.0000275538
2998,5,33.2556,-69.2674,722.015,52813.3,-134101,-13389.6,185.732,73.1471,0.0000280447
2998,6,35.104,-69.5327,720.105,51427.4,-136100,-13095.7,189,71.4165,0.0000285382
2998,7,34.4717,-70.2683,718.851,49546.6,-135751,-12755.5,188.844,68.9247,0.0000285147
2999,0,33.8395,-71.0039,717.598,47665.9,-135402,-12415.3,188.688,66.4243,0.0000284911
2999,1,35.3517,-71.4515,722.567,50580.9,-136251,-11689.1,188.565,70.0016,0.0000284725
2999,2,36.8639,-71.8991,727.537,53495.8,-137099,-10962.9,188.443,73.53,0.000028454
2999,3,37.8178,-71.9199,723.756,52431.2,-136896,-11395.1,189.146,72.4432,0.0000285603
2999,4,38.7716,-71.9408,719.975,51366.6,-136692,-11827.3,189.857,71.345,0.0000286676
2999,5,39.2646,-71.6069,725.163,50486.3,-137551,-11527.8,189.683,69.6206,0.0000286413
2999,6,39.7576,-71.2729,730.35,49605.9,-138409,-11228.4,189.511,67.9207,0.0000286153
2999,7,37.5458,-71.9976,730.513,49954.6,-138664,-10721.5,189.817,68.3829,0.0000286616
3000,0,35.334,-72.7222,730.676,50303.3,-138918,-10214.6,190.123,68.845,0.0000287078
3000,1,35.45,-71.3784,728.583,50790.3,-139067,-11727.9,190.873,69.711,0.000028821
3000,2,35.566,-70.0345,726.491,51277.3,-139216,-13241.3,191.627,70.5821,0.0000289349
3000,3,35.7231,-69.8184,727.456,49633,-139639,-13301.6,191.955,68.2282,0.0000289845
3000,4,35.8802,-69.6023,728.422,47988.8,-140063,-13361.9,192.283,65.8806,0.0000290339
3000,5,35.6136,-69.3288,727.513,48778.7,-139523,-13585.5,191.781,67.0486,0.0000289582
3000,6,35.347,-69.0554,726.605,49568.6,-138984,-13809,191.279,68.2196,0.0000288823
3000,7,35.7268,-69.1221,726.043,50128.5,-139008,-13796.8,191.46,69.0434,0.0000289096
3001,0,36.1066,-69.1889,725.482,50688.4,-139032,-13784.6,191.641,69.8685,0.000028937
3001,1,36.9866,-70.3915,731.029,50724.7,-139799,-12748.6,191.236,69.3881,0.0000288758
3001,2,37.8666,-71.5942,736.576,50761.1,-140566,-11712.6,190.837,68.915,0.0000288156
3001,3,38.0527,-71.3719,733.218,49164.4,-140340,-12107.7,191.403,67.0528,0.000028901
3001,4,38.2389,-71.1496,729.861,47567.6,-140114,-12502.8,191.973,65.1735,0.0000289872
3001,5,38.7838,-71.7669,732.074,47892.4,-140364,-12168,191.735,65.4202,0.0000289511
3001,6,39.3287,-72.3842,734.287,48217.2,-140614,-11833.2,191.497,65.6654,0.0000289152
3001,7,40.4415,-72.6635,732.231,49779.7,-139776,-11789.5,190.89,67.9836,0.0000288236
3002,0,41.5542,-72.9427,730.174,51342.1,-138938,-11745.8,190.28,70.3148,0.0000287315
3002,1,42.3401,-72.9397,732.678,49419.8,-140462,-11618.8,191.71,67.4509,0.0000289474
3002,2,43.1259,-72.9367,735.182,47497.5,-141986,-11491.8,193.13,64.6065,0.0000291619
3002,3,41.9158,-73.1736,735.922,48520.3,-141540,-10735.1,192.33,65.9313,0.000029041
3002,4,40.7057,-73.4105,736.662,49543.1,-141094,-9978.48,191.531,67.2535,0.0000289204
3002,5,41.3476,-71.7193,735.586,49430.3,-141499,-11093,192.362,67.1985,0.0000290459
3002,6,41.9895,-70.028,734.511,49317.5,-141904,-12207.4,193.196,67.1434,0.0000291717
3002,7,42.0945,-69.1546,733.572,48933.6,-141200,-12394.1,192.482,66.7059,0.000029064
3003,0,42.1996,-68.2813,732.633,48549.6,-140495,-12580.7,191.767,66.2673,0.000028956
3003,1,42.5969,-66.7258,727.054,48614.7,-139604,-13247.9,192.014,66.8653,0.0000289933
3003,2,42.9941,-65.1702,721.475,48679.8,-138714,-13915.1,192.264,67.4726,0.0000290311
3003,3,43.872,-66.2412,723.594,47566.8,-139752,-13346.2,193.136,65.7368,0.0000291627
3003,4,44.7498,-67.3122,725.713,46453.7,-140790,-12777.3,194.002,64.0111,0.0000292935
3003,5,45.2375,-68.8057,731.467,47942.5,-141167,-11621.7,192.991,65.5429,0.0000291408
3003,6,45.7252,-70.2991,737.222,49431.3,-141543,-10466.1,191.996,67.0508,0.0000289906
3003,7,45.1006,-69.9045,733.087,48072.3,-141794,-11363,193.421,65.5751,0.0000292057
3004,0,44.4759,-69.5099,728.952,46713.2,-142045,-12260,194.862,64.0827,0.0000294233
3004,1,43.6006,-70.1316,732.159,47628.6,-141772,-11970.9,193.635,65.0524,0.0000292381
3004,2,42.7253,-70.7533,735.366,48544.1,-141499,-11681.9,192.42,66.0135,0.0000290546
3004,3,42.6355,-71.8343,729.594,48663.7,-141226,-11663.9,193.568,66.6997,0.0000292279
3004,4,42.5456,-72.9154,723.822,48783.3,-140953,-11645.9,194.734,67.3968,0.0000294041
3004,5,43.0149,-72.7733,731.623,49275.4,-141937,-11717.7,194.003,67.3508,0.0000292937
3004,6,43.4843,-72.6312,739.424,49767.5,-142921,-11789.4,193.288,67.3058,0.0000291856
3004,7,43.3287,-73.261,741.182,49957,-143389,-11104.3,193.46,67.4018,0.0000292117
3005,0,43.1731,-73.8907,742.941,50146.5,-143857,-10419.2,193.632,67.4973,0.0000292376
3005,1,43.0207,-73.4113,736.797,48221.6,-142565,-10949.8,193.493,65.4476,0.0000292167
3005,2,42.8683,-72.9319,730.653,46296.6,-141274,-11480.4,193.353,63.3634,0.0000291954
3005,3,44.1296,-73.7347,731.957,46915.3,-142230,-10618,194.314,64.0957,0.0000293407
3005,4,45.3908,-74.5374,733.261,47534,-143186,-9755.69,195.273,64.8255,0.0000294854
3005,5,45.2655,-73.5534,732.505,47311.2,-142493,-10547.1,194.529,64.5882,0.0000293731
3005,6,45.1402,-72.5694,731.748,47088.4,-141801,-11338.4,193.784,64.3505,0.0000292606
3005,7,46.5134,-72.0597,726.381,46590.5,-140798,-11073.1,193.835,64.1406,0.0000292683
3006,0,47.8867,-71.55,721.014,46092.6,-139795,-10807.8,193.887,63.9276,0.0000292761
3006,1,47.0533,-72.5315,723.508,47363.7,-139476,-10168.8,192.777,65.464,0.0000291086
3006,2,46.2199,-73.513,726.003,48634.8,-139157,-9529.8,191.676,66.9899,0.0000289422
3006,3,47.4626,-72.2114,725.34,48468.2,-139490,-10366.2,192.31,66.8214,0.000029038
